,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
607,601,3,5,50,u,0.0,0.0,Andrew Moran,16
606,600,3,5,50,a,0.0,0.0,Yasin Ayari,16
602,595,3,5,54,a,0.0,0.0,Brajan Gruda,16
593,586,2,9,44,a,0.0,0.0,Jorge Cuenca Barreno,16
584,576,3,19,48,a,0.0,0.0,Andy Irving,16
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,16
538,526,3,19,47,a,0.0,0.0,Luis Guilherme Lira dos Santos,16
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,16
577,569,3,2,53,a,0.0,0.0,Jaden Philogene,16
571,562,3,20,55,u,0.0,0.0,Daniel Castelo Podence,16
570,561,2,20,40,a,0.0,0.0,Pedro Cardoso de Lima,16
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,16
651,649,2,4,40,a,0.0,0.0,Jayden Meghoma,16
563,552,2,20,40,u,0.0,0.0,Ki-Jana Hoever,16
541,529,2,19,44,u,0.0,0.0,Nayef Aguerd,16
562,551,3,20,45,u,0.0,0.0,Joe Hodge,16
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,16
558,547,3,20,44,i,0.0,0.0,Enso González,16
557,546,4,20,45,u,0.0,0.0,Nathan Fraser,16
556,545,4,20,50,u,0.0,0.0,Fábio Silva,16
555,544,3,20,48,a,0.0,0.0,Tommy Doyle,16
551,540,3,20,45,a,0.0,0.0,Luke Cundle,16
550,539,4,20,45,a,0.0,0.0,Leon Chiwome,16
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,16
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,16
532,518,3,17,48,a,0.0,0.0,Flynn Downes,16
608,602,3,4,45,a,0.0,0.0,Ryan Trevitt,16
611,605,3,9,45,a,0.0,0.0,Martial Godo,16
612,606,3,11,45,a,0.0,0.0,Will Alves,16
650,648,4,14,45,a,0.0,0.0,Ethan Wheatley,16
649,647,3,7,45,a,0.0,0.0,Kaden Rodney,16
648,646,3,7,45,a,0.0,0.0,Asher Agbinone,16
646,644,3,7,44,d,0.0,0.0,Franco Umeh-Chibueze,16
645,643,2,19,40,a,0.0,0.0,Kaelan Casey,16
524,507,4,18,50,u,0.0,0.0,Alejo Véliz,16
644,642,3,20,50,a,0.0,0.0,André Trindade da Costa Neto,16
643,640,2,2,40,a,0.0,0.0,Sil Swinkels,16
642,638,3,1,45,a,0.0,0.0,Salah-Eddine Oulad M'hand,16
641,637,2,20,40,d,0.0,0.0,Bastien Meupiyou,16
640,636,3,12,68,d,0.0,0.0,Federico Chiesa,16
638,634,3,4,49,i,0.0,0.0,Gustavo Nunes Fernandes Gomes,16
636,632,3,10,49,i,0.0,0.0,Chiedozie Ogbene,16
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,16
631,627,2,8,40,a,0.0,0.0,Roman Dixon,16
630,626,2,13,45,u,0.0,0.0,Issa Kaboré,16
628,623,3,17,50,a,0.0,0.0,Mateus Gonçalo Espanha Fernandes,16
627,622,3,9,50,a,0.0,0.0,Sander Berge,16
625,620,3,16,55,a,0.0,0.0,Ramón Sosa,16
529,515,3,17,47,a,0.0,0.0,Maxwel Cornet,16
621,616,2,11,40,u,0.0,0.0,Ben Nelson,16
620,614,3,8,45,u,0.0,0.0,Jenson Metcalfe,16
619,613,3,14,45,a,0.0,0.0,Toby Collyer,16
618,612,3,18,53,i,0.0,0.0,Wilson Odobert,16
613,607,3,13,49,a,0.0,0.0,Nico O'Reilly,16
635,631,3,10,55,a,0.0,0.0,Jack Clarke,16
0,5,1,1,40,u,0.0,0.0,Karl Hein,16
490,471,3,17,50,i,0.0,0.0,Will Smallbone,16
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,16
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,16
151,92,2,4,43,i,0.0,0.0,Rico Henry,16
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,16
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,16
146,86,2,4,44,a,0.0,0.0,Kristoffer Ajer,16
141,80,3,3,49,i,0.0,0.0,Luis Sinisterra,16
138,77,3,3,47,i,0.0,0.0,Alex Scott,16
137,76,3,3,48,a,0.0,0.0,Philip Billing,16
136,74,3,3,50,a,0.0,0.0,Dango Ouattara,16
135,72,2,3,44,u,0.0,0.0,Chris Mepham,16
131,68,2,3,39,a,0.0,0.0,James Hill,16
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,16
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,16
129,66,3,3,50,u,0.0,0.0,Romain Faivre,16
125,62,3,3,49,a,0.0,0.0,David Brooks,16
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,16
123,60,3,3,49,a,0.0,0.0,Tyler Adams,16
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,16
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,16
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,16
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,16
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,16
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,16
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,16
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,16
166,107,4,4,59,a,0.0,0.0,Igor Thiago Nascimento Rodrigues,16
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,16
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,16
203,147,2,5,43,d,0.0,0.0,Adam Webster,16
200,143,4,5,55,u,0.0,0.0,Deniz Undav,16
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,16
198,140,3,5,44,a,0.0,0.0,Cameron Peupion,16
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,16
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,16
192,134,3,5,50,i,0.0,0.0,James Milner,16
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,16
190,132,3,5,65,d,0.0,0.0,Solly March,16
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,16
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,16
183,125,3,5,65,u,0.0,0.0,Pascal Groß,16
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,16
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,16
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,16
174,116,2,5,40,u,0.0,0.0,Valentín Barco,16
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,16
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,16
167,108,4,4,73,u,0.0,0.0,Ivan Toney,16
107,40,2,2,40,a,0.0,0.0,Kortney Hause,16
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,16
488,468,4,17,50,u,0.0,0.0,Sékou Mara,16
22,209,1,7,40,a,0.0,0.0,Remi Matthews,16
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,16
35,344,1,13,40,a,0.0,0.0,Scott Carson,16
33,310,1,12,54,a,0.0,0.0,Alisson Ramses Becker,16
32,308,1,11,40,a,0.0,0.0,Danny Ward,16
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,16
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,16
28,283,1,10,43,a,0.0,0.0,Christian Walton,16
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,16
25,242,1,9,40,a,0.0,0.0,Steven Benda,16
23,227,1,8,39,a,0.0,0.0,João Neves Virgínia,16
21,204,1,20,43,a,0.0,0.0,Sam Johnstone,16
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,16
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,16
17,155,1,6,39,a,0.0,0.0,Marcus Bettinelli,16
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,16
13,142,1,5,42,a,0.0,0.0,Jason Steele,16
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,16
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,16
8,73,1,1,42,a,0.0,0.0,Norberto Murara Neto,16
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,16
4,46,1,2,40,u,0.0,0.0,Filip Marschall,16
3,39,1,2,40,a,0.0,0.0,Joe Gauci,16
39,374,1,14,40,a,0.0,0.0,Tom Heaton,16
41,396,1,15,42,a,0.0,0.0,Martin Dúbravka,16
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,16
44,414,1,15,40,a,0.0,0.0,John Ruddy,16
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,16
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,16
89,21,2,1,43,a,0.0,0.0,Kieran Tierney,16
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,16
71,669,1,12,40,a,0.0,0.0,Harvey Davies,16
69,660,1,12,40,a,0.0,0.0,Vítezslav Jaros,16
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,16
67,639,1,1,45,a,0.0,0.0,Tommy Setford,16
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,16
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,16
64,599,1,3,40,a,0.0,0.0,Will Dennis,16
61,556,1,20,40,a,0.0,0.0,Tom King,16
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,16
58,522,1,19,43,a,0.0,0.0,Wes Foderingham,16
56,513,1,19,42,a,0.0,0.0,Alphonse Areola,16
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,16
52,479,1,18,40,a,0.0,0.0,Brandon Austin,16
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,16
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,16
47,445,1,7,40,a,0.0,0.0,Matt Turner,16
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,16
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,16
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,16
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,16
410,379,2,14,44,a,0.0,0.0,Tyrell Malacia,16
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,16
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,16
435,406,3,15,44,a,0.0,0.0,Garang Kuol,16
434,405,2,15,43,i,0.0,0.0,Emil Krafth,16
429,400,3,15,44,a,0.0,0.0,Isaac Hayden,16
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,16
423,393,2,15,44,i,0.0,0.0,Sven Botman,16
420,390,2,15,40,a,0.0,0.0,Alex Murphy,16
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,16
412,381,3,14,49,u,0.0,0.0,Scott McTominay,16
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,16
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,16
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,16
391,357,3,13,46,a,0.0,0.0,James McAtee,16
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,16
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,16
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,16
370,334,2,12,40,u,0.0,0.0,Rhys Williams,16
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,16
367,331,3,12,44,a,0.0,0.0,Tyler Morton,16
366,330,3,12,44,a,0.0,0.0,James McConnell,16
355,318,3,12,45,u,0.0,0.0,Ben Doak,16
440,411,3,15,50,a,0.0,0.0,Lewis Miley,16
442,416,2,15,40,a,0.0,0.0,Matt Targett,16
445,419,3,15,45,u,0.0,0.0,Joe White,16
451,425,2,16,42,a,0.0,0.0,Willy Boly,16
486,464,2,17,40,i,0.0,0.0,Juan Larios López,16
485,463,3,17,50,d,0.0,0.0,Adam Lallana,16
484,462,3,17,50,a,0.0,0.0,Kamaldeen Sulemana,16
481,459,3,17,49,u,0.0,0.0,Samuel Edozie,16
480,458,3,17,45,u,0.0,0.0,Shea Charles,16
478,456,2,17,39,a,0.0,0.0,Armel Bella-Kotchap,16
474,451,3,17,44,a,0.0,0.0,Samuel Amo-Ameyaw,16
473,450,3,17,49,u,0.0,0.0,Carlos Alcaraz Durán,16
471,448,2,16,45,u,0.0,0.0,Joe Worrall,16
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,16
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,16
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,16
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,16
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,16
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,16
463,438,2,16,45,u,0.0,0.0,Omar Richards,16
460,435,3,16,45,u,0.0,0.0,Alex Mighten,16
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,16
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,16
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,16
452,426,3,16,45,u,0.0,0.0,Josh Bowler,16
354,317,3,12,72,d,0.0,0.0,Diogo Teixeira da Silva,16
352,315,3,12,45,u,0.0,0.0,Bobby Clark,16
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,16
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,16
274,226,3,8,44,i,0.0,0.0,Tim Iroegbunam,16
273,225,2,8,40,u,0.0,0.0,Mason Holgate,16
271,223,3,8,49,i,0.0,0.0,James Garner,16
269,221,2,8,43,a,0.0,0.0,Séamus Coleman,16
263,215,2,7,43,a,0.0,0.0,Joel Ward,16
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,16
260,212,3,7,45,u,0.0,0.0,David Ozoh,16
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,16
255,206,3,7,48,a,0.0,0.0,Jefferson Lerma Solís,16
253,203,3,7,49,a,0.0,0.0,Will Hughes,16
252,202,2,7,43,a,0.0,0.0,Rob Holding,16
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,16
246,195,2,7,43,d,0.0,0.0,Chadi Riad Dnanou,16
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,16
231,178,4,6,47,a,0.0,0.0,Marc Guiu Paz,16
229,176,2,6,45,u,0.0,0.0,Malang Sarr,16
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,16
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,16
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,16
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,16
218,165,4,6,49,a,0.0,0.0,Deivid Washington de Souza Eugênio,16
276,229,4,8,49,u,0.0,0.0,Neal Maupay,16
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,16
343,303,2,11,40,u,0.0,0.0,Harry Souttar,16
288,243,3,9,48,s,0.0,0.0,Tom Cairney,16
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,16
334,292,3,11,44,a,0.0,0.0,Michael Golding,16
329,287,3,11,43,a,0.0,0.0,Hamza Choudhury,16
328,286,4,11,45,u,0.0,0.0,Tom Cannon,16
324,281,3,10,48,a,0.0,0.0,Jack Taylor,16
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,16
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,16
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,16
316,272,4,10,54,i,0.0,0.0,George Hirst,16
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,16
313,269,2,10,40,u,0.0,0.0,George Edmundson,16
308,264,3,10,48,a,0.0,0.0,Wes Burns,16
306,262,3,10,49,a,0.0,0.0,Nathan Broadhead,16
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,16
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,16
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,16
298,254,3,9,47,i,0.0,0.0,Harrison Reed,16
297,253,2,9,45,u,0.0,0.0,Tim Ream,16
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,16
293,249,3,9,48,a,0.0,0.0,Saša Lukić,16
291,246,3,9,45,u,0.0,0.0,Luke Harris,16
692,693,3,17,45,a,0.0,0.0,Joseph O'Brien-Whitmarsh,16
