,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
664,663,2,5,40,a,0.0,0.0,Imari Samuels,14
570,561,2,20,40,a,0.0,0.0,Pedro Cardoso de Lima,14
556,545,4,20,50,u,0.0,0.0,Fábio Silva,14
532,518,3,17,48,s,0.0,0.0,Flynn Downes,14
533,519,3,19,45,u,0.0,0.0,George Earthy,14
663,662,2,1,40,a,0.0,0.0,Josh Nichols,14
567,558,2,20,39,i,0.0,0.0,Yerson Mosquera,14
641,637,2,20,40,d,0.0,0.0,Bastien Meupiyou,14
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,14
645,643,2,19,40,d,0.0,0.0,Kaelan Casey,14
661,659,3,1,45,a,0.0,0.0,Ismeal Kabia,14
646,644,3,7,45,d,0.0,0.0,Franco Umeh-Chibueze,14
660,658,2,1,40,a,0.0,0.0,Ayden Heaven,14
557,546,4,20,45,u,0.0,0.0,Nathan Fraser,14
659,657,2,1,40,a,0.0,0.0,Maldini Kacurri,14
563,552,2,20,40,u,0.0,0.0,Ki-Jana Hoever,14
648,646,3,7,45,a,0.0,0.0,Asher Agbinone,14
562,551,3,20,45,u,0.0,0.0,Joe Hodge,14
649,647,3,7,45,a,0.0,0.0,Kaden Rodney,14
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,14
650,648,4,14,45,a,0.0,0.0,Ethan Wheatley,14
669,670,2,14,40,a,0.0,0.0,Harry Amass,14
670,671,3,13,45,a,0.0,0.0,Jacob Wright,14
644,642,3,20,50,a,0.0,0.0,André Trindade da Costa Neto,14
671,672,2,13,40,a,0.0,0.0,Jahmai Simpson-Pusey,14
519,502,3,18,54,u,0.0,0.0,Manor Solomon,14
683,684,2,18,40,a,0.0,0.0,Malachi Hardy,14
682,683,3,18,45,a,0.0,0.0,Callum Olusesi,14
593,586,2,9,44,i,0.0,0.0,Jorge Cuenca Barreno,14
558,547,3,20,44,i,0.0,0.0,Enso González,14
681,682,3,20,45,a,0.0,0.0,Tom Edozie,14
680,681,2,5,40,a,0.0,0.0,Ruairi McConville,14
584,576,3,19,48,a,0.0,0.0,Andy Irving,14
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,14
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,14
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,14
580,572,2,14,43,d,0.0,0.0,Leny Yoro,14
655,653,2,16,45,a,0.0,0.0,Felipe Rodrigues da Silva,14
643,640,2,2,40,a,0.0,0.0,Sil Swinkels,14
551,540,3,20,45,a,0.0,0.0,Luke Cundle,14
678,679,3,2,45,a,0.0,0.0,Ben Broggio,14
524,507,4,18,50,u,0.0,0.0,Alejo Véliz,14
677,678,3,8,45,a,0.0,0.0,Callum Bates,14
676,677,2,19,40,a,0.0,0.0,Ollie Scarles,14
653,651,3,8,50,a,0.0,0.0,Orel Mangala,14
486,464,2,17,40,i,0.0,0.0,Juan Larios López,14
658,656,3,2,45,a,0.0,0.0,Kadan Young,14
674,675,2,13,40,a,0.0,0.0,Josh Wilson-Esbrand,14
577,569,3,2,53,a,0.0,0.0,Jaden Philogene,14
631,627,2,8,40,a,0.0,0.0,Roman Dixon,14
673,674,3,4,45,a,0.0,0.0,Paris Maghoma,14
672,673,3,14,45,a,0.0,0.0,Jayce Fitzgerald,14
679,680,2,3,40,a,0.0,0.0,Max Kinsey,14
0,5,1,1,40,u,0.0,0.0,Karl Hein,14
485,463,3,17,50,i,0.0,0.0,Adam Lallana,14
131,68,2,3,40,a,0.0,0.0,James Hill,14
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,14
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,14
151,92,2,4,43,i,0.0,0.0,Rico Henry,14
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,14
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,14
138,77,3,3,47,i,0.0,0.0,Alex Scott,14
137,76,3,3,48,a,0.0,0.0,Philip Billing,14
136,74,3,3,50,a,0.0,0.0,Dango Ouattara,14
135,72,2,3,44,u,0.0,0.0,Chris Mepham,14
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,14
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,14
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,14
129,66,3,3,50,u,0.0,0.0,Romain Faivre,14
125,62,3,3,49,a,0.0,0.0,David Brooks,14
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,14
123,60,3,3,49,a,0.0,0.0,Tyler Adams,14
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,14
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,14
114,49,2,2,44,a,0.0,0.0,Tyrone Mings,14
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,14
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,14
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,14
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,14
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,14
166,107,4,4,59,a,0.0,0.0,Igor Thiago Nascimento Rodrigues,14
167,108,4,4,73,u,0.0,0.0,Ivan Toney,14
209,156,4,8,54,d,0.0,0.0,Armando Broja,14
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,14
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,14
203,147,2,5,43,d,0.0,0.0,Adam Webster,14
200,143,4,5,55,u,0.0,0.0,Deniz Undav,14
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,14
198,140,3,5,44,a,0.0,0.0,Cameron Peupion,14
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,14
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,14
192,134,3,5,50,i,0.0,0.0,James Milner,14
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,14
190,132,3,5,65,d,0.0,0.0,Solly March,14
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,14
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,14
183,125,3,5,65,u,0.0,0.0,Pascal Groß,14
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,14
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,14
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,14
174,116,2,5,40,u,0.0,0.0,Valentín Barco,14
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,14
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,14
107,40,2,2,40,a,0.0,0.0,Kortney Hause,14
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,14
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,14
22,209,1,7,40,a,0.0,0.0,Remi Matthews,14
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,14
35,344,1,13,40,a,0.0,0.0,Scott Carson,14
33,310,1,12,54,d,0.0,0.0,Alisson Ramses Becker,14
32,308,1,11,40,a,0.0,0.0,Danny Ward,14
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,14
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,14
28,283,1,10,43,a,0.0,0.0,Christian Walton,14
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,14
25,242,1,9,40,a,0.0,0.0,Steven Benda,14
23,227,1,8,40,a,0.0,0.0,João Neves Virgínia,14
21,204,1,20,43,a,0.0,0.0,Sam Johnstone,14
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,14
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,14
17,155,1,6,40,a,0.0,0.0,Marcus Bettinelli,14
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,14
13,142,1,5,42,a,0.0,0.0,Jason Steele,14
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,14
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,14
8,73,1,1,42,a,0.0,0.0,Norberto Murara Neto,14
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,14
4,46,1,2,40,u,0.0,0.0,Filip Marschall,14
3,39,1,2,40,a,0.0,0.0,Joe Gauci,14
39,374,1,14,40,a,0.0,0.0,Tom Heaton,14
41,396,1,15,42,a,0.0,0.0,Martin Dúbravka,14
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,14
44,414,1,15,40,a,0.0,0.0,John Ruddy,14
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,14
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,14
89,21,2,1,43,a,0.0,0.0,Kieran Tierney,14
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,14
71,669,1,12,40,a,0.0,0.0,Harvey Davies,14
69,660,1,12,40,a,0.0,0.0,Vítezslav Jaros,14
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,14
67,639,1,1,45,a,0.0,0.0,Tommy Setford,14
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,14
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,14
64,599,1,3,40,a,0.0,0.0,Will Dennis,14
63,581,1,6,42,a,0.0,0.0,Filip Jørgensen,14
61,556,1,20,40,a,0.0,0.0,Tom King,14
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,14
58,522,1,19,43,a,0.0,0.0,Wes Foderingham,14
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,14
52,479,1,18,40,a,0.0,0.0,Brandon Austin,14
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,14
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,14
47,445,1,7,40,a,0.0,0.0,Matt Turner,14
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,14
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,14
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,14
484,462,3,17,50,a,0.0,0.0,Kamaldeen Sulemana,14
398,365,3,14,57,a,0.0,0.0,Antony Matheus dos Santos,14
435,406,3,15,45,a,0.0,0.0,Garang Kuol,14
434,405,2,15,44,i,0.0,0.0,Emil Krafth,14
429,400,3,15,45,a,0.0,0.0,Isaac Hayden,14
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,14
423,393,2,15,44,i,0.0,0.0,Sven Botman,14
420,390,2,15,40,a,0.0,0.0,Alex Murphy,14
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,14
412,381,3,14,49,u,0.0,0.0,Scott McTominay,14
410,379,2,14,44,a,0.0,0.0,Tyrell Malacia,14
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,14
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,14
343,303,2,11,40,u,0.0,0.0,Harry Souttar,14
391,357,3,13,47,a,0.0,0.0,James McAtee,14
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,14
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,14
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,14
370,334,2,12,40,u,0.0,0.0,Rhys Williams,14
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,14
367,331,3,12,44,a,0.0,0.0,Tyler Morton,14
366,330,3,12,44,a,0.0,0.0,James McConnell,14
355,318,3,12,45,u,0.0,0.0,Ben Doak,14
352,315,3,12,45,u,0.0,0.0,Bobby Clark,14
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,14
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,14
440,411,3,15,50,a,0.0,0.0,Lewis Miley,14
442,416,2,15,40,a,0.0,0.0,Matt Targett,14
482,460,2,17,39,a,0.0,0.0,Ronnie Edwards,14
481,459,3,17,49,u,0.0,0.0,Samuel Edozie,14
480,458,3,17,45,u,0.0,0.0,Shea Charles,14
478,456,2,17,39,a,0.0,0.0,Armel Bella-Kotchap,14
474,451,3,17,44,a,0.0,0.0,Samuel Amo-Ameyaw,14
473,450,3,17,49,u,0.0,0.0,Carlos Alcaraz Durán,14
471,448,2,16,45,u,0.0,0.0,Joe Worrall,14
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,14
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,14
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,14
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,14
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,14
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,14
463,438,2,16,45,u,0.0,0.0,Omar Richards,14
460,435,3,16,45,u,0.0,0.0,Alex Mighten,14
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,14
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,14
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,14
452,426,3,16,45,u,0.0,0.0,Josh Bowler,14
451,425,2,16,43,a,0.0,0.0,Willy Boly,14
445,419,3,15,45,u,0.0,0.0,Joe White,14
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,14
339,299,3,11,47,a,0.0,0.0,Kasey McAteer,14
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,14
252,202,2,7,43,a,0.0,0.0,Rob Holding,14
274,226,3,8,44,i,0.0,0.0,Tim Iroegbunam,14
273,225,2,8,40,u,0.0,0.0,Mason Holgate,14
271,223,3,8,49,i,0.0,0.0,James Garner,14
269,221,2,8,43,a,0.0,0.0,Séamus Coleman,14
263,215,2,7,43,a,0.0,0.0,Joel Ward,14
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,14
260,212,3,7,45,u,0.0,0.0,David Ozoh,14
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,14
255,206,3,7,48,a,0.0,0.0,Jefferson Lerma Solís,14
253,203,3,7,49,a,0.0,0.0,Will Hughes,14
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,14
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,14
246,195,2,7,43,i,0.0,0.0,Chadi Riad Dnanou,14
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,14
231,178,4,6,48,a,0.0,0.0,Marc Guiu Paz,14
229,176,2,6,45,u,0.0,0.0,Malang Sarr,14
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,14
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,14
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,14
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,14
220,167,2,6,42,a,0.0,0.0,Axel Disasi,14
218,165,4,6,49,a,0.0,0.0,Deivid Washington de Souza Eugênio,14
276,229,4,8,49,u,0.0,0.0,Neal Maupay,14
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,14
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,14
288,243,3,9,48,s,0.0,0.0,Tom Cairney,14
334,292,3,11,44,a,0.0,0.0,Michael Golding,14
329,287,3,11,44,a,0.0,0.0,Hamza Choudhury,14
328,286,4,11,45,u,0.0,0.0,Tom Cannon,14
324,281,3,10,48,a,0.0,0.0,Jack Taylor,14
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,14
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,14
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,14
316,272,4,10,54,i,0.0,0.0,George Hirst,14
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,14
314,270,2,10,40,a,0.0,0.0,Jacob Greaves,14
313,269,2,10,40,u,0.0,0.0,George Edmundson,14
308,264,3,10,48,a,0.0,0.0,Wes Burns,14
306,262,3,10,49,a,0.0,0.0,Nathan Broadhead,14
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,14
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,14
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,14
298,254,3,9,48,i,0.0,0.0,Harrison Reed,14
297,253,2,9,45,u,0.0,0.0,Tim Ream,14
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,14
293,249,3,9,48,s,0.0,0.0,Saša Lukić,14
291,246,3,9,45,u,0.0,0.0,Luke Harris,14
689,690,2,9,40,a,0.0,0.0,Samuel Amissah,14
