,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
584,576,3,19,48,a,0.0,0.0,Andy Irving,15
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,15
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,15
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,15
546,534,3,20,48,i,0.0,0.0,Boubacar Traoré,15
580,572,2,14,43,a,0.0,0.0,Leny Yoro,15
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,15
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,15
550,539,4,20,45,a,0.0,0.0,Leon Chiwome,15
551,540,3,20,45,a,0.0,0.0,Luke Cundle,15
577,569,3,2,53,a,0.0,0.0,Jaden Philogene,15
555,544,3,20,48,a,0.0,0.0,Tommy Doyle,15
556,545,4,20,50,u,0.0,0.0,Fábio Silva,15
557,546,4,20,45,u,0.0,0.0,Nathan Fraser,15
571,562,3,20,55,u,0.0,0.0,Daniel Castelo Podence,15
558,547,3,20,44,i,0.0,0.0,Enso González,15
570,561,2,20,40,a,0.0,0.0,Pedro Cardoso de Lima,15
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,15
567,558,2,20,39,i,0.0,0.0,Yerson Mosquera,15
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,15
562,551,3,20,45,u,0.0,0.0,Joe Hodge,15
609,603,3,8,45,a,0.0,0.0,Harrison Armstrong,15
610,604,3,9,45,a,0.0,0.0,Josh King,15
611,605,3,9,45,a,0.0,0.0,Martial Godo,15
638,634,3,4,49,i,0.0,0.0,Gustavo Nunes Fernandes Gomes,15
653,651,3,8,50,a,0.0,0.0,Orel Mangala,15
651,649,2,4,40,a,0.0,0.0,Jayden Meghoma,15
650,648,4,14,45,a,0.0,0.0,Ethan Wheatley,15
524,507,4,18,50,u,0.0,0.0,Alejo Véliz,15
649,647,3,7,45,a,0.0,0.0,Kaden Rodney,15
648,646,3,7,45,a,0.0,0.0,Asher Agbinone,15
646,644,3,7,45,d,0.0,0.0,Franco Umeh-Chibueze,15
645,643,2,19,40,a,0.0,0.0,Kaelan Casey,15
644,642,3,20,50,a,0.0,0.0,André Trindade da Costa Neto,15
643,640,2,2,40,a,0.0,0.0,Sil Swinkels,15
642,638,3,1,45,a,0.0,0.0,Salah-Eddine Oulad M'hand,15
641,637,2,20,40,d,0.0,0.0,Bastien Meupiyou,15
640,636,3,12,68,d,0.0,0.0,Federico Chiesa,15
636,632,3,10,49,i,0.0,0.0,Chiedozie Ogbene,15
612,606,3,11,45,a,0.0,0.0,Will Alves,15
635,631,3,10,55,a,0.0,0.0,Jack Clarke,15
529,515,3,17,47,a,0.0,0.0,Maxwel Cornet,15
631,627,2,8,40,a,0.0,0.0,Roman Dixon,15
630,626,2,13,45,u,0.0,0.0,Issa Kaboré,15
532,518,3,17,48,a,0.0,0.0,Flynn Downes,15
627,622,3,9,50,a,0.0,0.0,Sander Berge,15
625,620,3,16,55,a,0.0,0.0,Ramón Sosa,15
621,616,2,11,40,u,0.0,0.0,Ben Nelson,15
620,614,3,8,45,u,0.0,0.0,Jenson Metcalfe,15
533,519,3,19,45,u,0.0,0.0,George Earthy,15
619,613,3,14,45,a,0.0,0.0,Toby Collyer,15
618,612,3,18,53,i,0.0,0.0,Wilson Odobert,15
613,607,3,13,49,a,0.0,0.0,Nico O'Reilly,15
628,623,3,17,50,a,0.0,0.0,Mateus Gonçalo Espanha Fernandes,15
0,5,1,1,40,u,0.0,0.0,Karl Hein,15
488,468,4,17,50,u,0.0,0.0,Sékou Mara,15
131,68,2,3,39,a,0.0,0.0,James Hill,15
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,15
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,15
151,92,2,4,43,i,0.0,0.0,Rico Henry,15
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,15
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,15
138,77,3,3,47,i,0.0,0.0,Alex Scott,15
137,76,3,3,48,a,0.0,0.0,Philip Billing,15
136,74,3,3,50,a,0.0,0.0,Dango Ouattara,15
135,72,2,3,44,u,0.0,0.0,Chris Mepham,15
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,15
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,15
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,15
129,66,3,3,50,u,0.0,0.0,Romain Faivre,15
125,62,3,3,49,a,0.0,0.0,David Brooks,15
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,15
123,60,3,3,49,a,0.0,0.0,Tyler Adams,15
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,15
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,15
114,49,2,2,44,a,0.0,0.0,Tyrone Mings,15
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,15
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,15
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,15
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,15
166,107,4,4,59,a,0.0,0.0,Igor Thiago Nascimento Rodrigues,15
486,464,2,17,40,i,0.0,0.0,Juan Larios López,15
192,134,3,5,50,i,0.0,0.0,James Milner,15
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,15
209,156,4,8,54,a,0.0,0.0,Armando Broja,15
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,15
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,15
203,147,2,5,43,d,0.0,0.0,Adam Webster,15
200,143,4,5,55,u,0.0,0.0,Deniz Undav,15
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,15
198,140,3,5,44,a,0.0,0.0,Cameron Peupion,15
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,15
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,15
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,15
167,108,4,4,73,u,0.0,0.0,Ivan Toney,15
190,132,3,5,65,d,0.0,0.0,Solly March,15
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,15
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,15
183,125,3,5,65,u,0.0,0.0,Pascal Groß,15
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,15
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,15
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,15
174,116,2,5,40,u,0.0,0.0,Valentín Barco,15
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,15
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,15
107,40,2,2,40,a,0.0,0.0,Kortney Hause,15
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,15
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,15
22,209,1,7,40,a,0.0,0.0,Remi Matthews,15
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,15
35,344,1,13,40,a,0.0,0.0,Scott Carson,15
33,310,1,12,54,d,0.0,0.0,Alisson Ramses Becker,15
32,308,1,11,40,a,0.0,0.0,Danny Ward,15
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,15
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,15
28,283,1,10,43,a,0.0,0.0,Christian Walton,15
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,15
25,242,1,9,40,a,0.0,0.0,Steven Benda,15
23,227,1,8,40,a,0.0,0.0,João Neves Virgínia,15
21,204,1,20,43,a,0.0,0.0,Sam Johnstone,15
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,15
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,15
17,155,1,6,39,a,0.0,0.0,Marcus Bettinelli,15
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,15
13,142,1,5,42,a,0.0,0.0,Jason Steele,15
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,15
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,15
8,73,1,1,42,a,0.0,0.0,Norberto Murara Neto,15
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,15
4,46,1,2,40,u,0.0,0.0,Filip Marschall,15
3,39,1,2,40,a,0.0,0.0,Joe Gauci,15
39,374,1,14,40,a,0.0,0.0,Tom Heaton,15
41,396,1,15,42,a,0.0,0.0,Martin Dúbravka,15
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,15
44,414,1,15,40,a,0.0,0.0,John Ruddy,15
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,15
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,15
89,21,2,1,43,a,0.0,0.0,Kieran Tierney,15
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,15
71,669,1,12,40,a,0.0,0.0,Harvey Davies,15
69,660,1,12,40,a,0.0,0.0,Vítezslav Jaros,15
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,15
67,639,1,1,45,a,0.0,0.0,Tommy Setford,15
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,15
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,15
64,599,1,3,40,a,0.0,0.0,Will Dennis,15
63,581,1,6,42,a,0.0,0.0,Filip Jørgensen,15
61,556,1,20,40,a,0.0,0.0,Tom King,15
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,15
58,522,1,19,43,a,0.0,0.0,Wes Foderingham,15
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,15
52,479,1,18,40,a,0.0,0.0,Brandon Austin,15
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,15
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,15
47,445,1,7,40,a,0.0,0.0,Matt Turner,15
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,15
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,15
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,15
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,15
410,379,2,14,44,a,0.0,0.0,Tyrell Malacia,15
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,15
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,15
435,406,3,15,45,a,0.0,0.0,Garang Kuol,15
434,405,2,15,43,i,0.0,0.0,Emil Krafth,15
429,400,3,15,45,a,0.0,0.0,Isaac Hayden,15
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,15
423,393,2,15,44,i,0.0,0.0,Sven Botman,15
420,390,2,15,40,a,0.0,0.0,Alex Murphy,15
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,15
412,381,3,14,49,u,0.0,0.0,Scott McTominay,15
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,15
352,315,3,12,45,u,0.0,0.0,Bobby Clark,15
398,365,3,14,57,a,0.0,0.0,Antony Matheus dos Santos,15
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,15
391,357,3,13,46,a,0.0,0.0,James McAtee,15
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,15
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,15
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,15
370,334,2,12,40,u,0.0,0.0,Rhys Williams,15
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,15
367,331,3,12,44,a,0.0,0.0,Tyler Morton,15
366,330,3,12,44,a,0.0,0.0,James McConnell,15
440,411,3,15,50,a,0.0,0.0,Lewis Miley,15
442,416,2,15,40,a,0.0,0.0,Matt Targett,15
445,419,3,15,45,u,0.0,0.0,Joe White,15
451,425,2,16,42,a,0.0,0.0,Willy Boly,15
485,463,3,17,50,i,0.0,0.0,Adam Lallana,15
484,462,3,17,50,a,0.0,0.0,Kamaldeen Sulemana,15
482,460,2,17,39,a,0.0,0.0,Ronnie Edwards,15
481,459,3,17,49,u,0.0,0.0,Samuel Edozie,15
480,458,3,17,45,u,0.0,0.0,Shea Charles,15
478,456,2,17,39,a,0.0,0.0,Armel Bella-Kotchap,15
474,451,3,17,44,a,0.0,0.0,Samuel Amo-Ameyaw,15
473,450,3,17,49,u,0.0,0.0,Carlos Alcaraz Durán,15
471,448,2,16,45,u,0.0,0.0,Joe Worrall,15
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,15
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,15
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,15
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,15
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,15
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,15
463,438,2,16,45,u,0.0,0.0,Omar Richards,15
460,435,3,16,45,u,0.0,0.0,Alex Mighten,15
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,15
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,15
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,15
452,426,3,16,45,u,0.0,0.0,Josh Bowler,15
355,318,3,12,45,u,0.0,0.0,Ben Doak,15
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,15
218,165,4,6,49,a,0.0,0.0,Deivid Washington de Souza Eugênio,15
253,203,3,7,49,a,0.0,0.0,Will Hughes,15
276,229,4,8,49,u,0.0,0.0,Neal Maupay,15
274,226,3,8,44,i,0.0,0.0,Tim Iroegbunam,15
273,225,2,8,40,u,0.0,0.0,Mason Holgate,15
271,223,3,8,49,i,0.0,0.0,James Garner,15
269,221,2,8,43,a,0.0,0.0,Séamus Coleman,15
263,215,2,7,43,a,0.0,0.0,Joel Ward,15
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,15
260,212,3,7,45,u,0.0,0.0,David Ozoh,15
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,15
255,206,3,7,48,a,0.0,0.0,Jefferson Lerma Solís,15
252,202,2,7,43,a,0.0,0.0,Rob Holding,15
343,303,2,11,40,u,0.0,0.0,Harry Souttar,15
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,15
246,195,2,7,43,i,0.0,0.0,Chadi Riad Dnanou,15
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,15
231,178,4,6,48,a,0.0,0.0,Marc Guiu Paz,15
229,176,2,6,45,u,0.0,0.0,Malang Sarr,15
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,15
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,15
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,15
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,15
220,167,2,6,42,a,0.0,0.0,Axel Disasi,15
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,15
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,15
288,243,3,9,48,s,0.0,0.0,Tom Cairney,15
291,246,3,9,45,u,0.0,0.0,Luke Harris,15
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,15
334,292,3,11,44,a,0.0,0.0,Michael Golding,15
329,287,3,11,43,a,0.0,0.0,Hamza Choudhury,15
328,286,4,11,45,u,0.0,0.0,Tom Cannon,15
324,281,3,10,48,a,0.0,0.0,Jack Taylor,15
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,15
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,15
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,15
316,272,4,10,54,i,0.0,0.0,George Hirst,15
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,15
314,270,2,10,40,a,0.0,0.0,Jacob Greaves,15
313,269,2,10,40,u,0.0,0.0,George Edmundson,15
308,264,3,10,48,a,0.0,0.0,Wes Burns,15
306,262,3,10,49,a,0.0,0.0,Nathan Broadhead,15
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,15
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,15
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,15
298,254,3,9,48,i,0.0,0.0,Harrison Reed,15
297,253,2,9,45,u,0.0,0.0,Tim Ream,15
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,15
293,249,3,9,48,a,0.0,0.0,Saša Lukić,15
692,693,3,17,45,a,0.0,0.0,Joseph O'Brien-Whitmarsh,15
