,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,11
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,11
546,534,3,20,48,i,0.0,0.0,Boubacar Traoré,11
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,11
538,526,3,19,47,a,0.0,0.0,Luis Guilherme Lira dos Santos,11
612,606,3,11,45,a,0.0,0.0,Will Alves,11
533,519,3,19,45,u,0.0,0.0,George Earthy,11
529,515,3,17,48,a,0.0,0.0,Maxwel Cornet,11
524,507,4,18,50,u,0.0,0.0,Alejo Véliz,11
519,502,3,18,54,u,0.0,0.0,Manor Solomon,11
518,501,3,11,49,a,0.0,0.0,Oliver Skipp,11
517,500,4,18,45,u,0.0,0.0,Dane Scarlett,11
513,496,2,18,42,a,0.0,0.0,Sergio Reguilón,11
510,493,3,18,49,u,0.0,0.0,Giovani Lo Celso,11
558,547,3,20,45,i,0.0,0.0,Enso González,11
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,11
562,551,3,20,45,u,0.0,0.0,Joe Hodge,11
563,552,2,20,40,u,0.0,0.0,Ki-Jana Hoever,11
611,605,3,9,45,a,0.0,0.0,Martial Godo,11
610,604,3,9,45,a,0.0,0.0,Josh King,11
609,603,3,8,45,a,0.0,0.0,Harrison Armstrong,11
607,601,3,5,50,u,0.0,0.0,Andrew Moran,11
606,600,3,5,50,d,0.0,0.0,Yasin Ayari,11
602,595,3,5,54,a,0.0,0.0,Brajan Gruda,11
596,589,4,19,67,i,0.0,0.0,Niclas Füllkrug,11
593,586,2,9,44,a,0.0,0.0,Jorge Cuenca Barreno,11
587,579,2,9,42,a,0.0,0.0,Ryan Sessegnon,11
584,576,3,19,48,a,0.0,0.0,Andy Irving,11
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,11
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,11
580,572,2,14,43,d,0.0,0.0,Leny Yoro,11
577,569,3,2,53,a,0.0,0.0,Jaden Philogene,11
571,562,3,20,55,u,0.0,0.0,Daniel Castelo Podence,11
570,561,2,20,40,a,0.0,0.0,Pedro Cardoso de Lima,11
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,11
471,448,2,16,45,u,0.0,0.0,Joe Worrall,11
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,11
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,11
122,59,2,3,43,a,0.0,0.0,Max Aarons,11
136,74,3,3,50,d,0.0,0.0,Dango Ouattara,11
135,72,2,3,44,u,0.0,0.0,Chris Mepham,11
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,11
131,68,2,3,40,a,0.0,0.0,James Hill,11
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,11
129,66,3,3,50,u,0.0,0.0,Romain Faivre,11
128,65,4,3,54,a,0.0,0.0,Enes Ünal,11
125,62,3,3,49,a,0.0,0.0,David Brooks,11
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,11
123,60,3,3,49,a,0.0,0.0,Tyler Adams,11
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,11
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,11
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,11
114,49,2,2,44,a,0.0,0.0,Tyrone Mings,11
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,11
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,11
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,11
107,40,2,2,40,a,0.0,0.0,Kortney Hause,11
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,11
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,11
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,11
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,11
138,77,3,3,48,i,0.0,0.0,Alex Scott,11
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,11
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,11
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,11
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,11
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,11
195,137,3,5,44,a,0.0,0.0,Jakub Moder,11
192,134,3,5,50,i,0.0,0.0,James Milner,11
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,11
190,132,3,5,65,d,0.0,0.0,Solly March,11
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,11
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,11
183,125,3,5,65,u,0.0,0.0,Pascal Groß,11
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,11
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,11
151,92,2,4,43,d,0.0,0.0,Rico Henry,11
174,116,2,5,40,u,0.0,0.0,Valentín Barco,11
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,11
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,11
167,108,4,4,73,u,0.0,0.0,Ivan Toney,11
166,107,4,4,59,i,0.0,0.0,Igor Thiago Nascimento Rodrigues,11
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,11
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,11
159,100,2,4,42,a,0.0,0.0,Ben Mee,11
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,11
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,11
93,25,2,1,48,a,0.0,0.0,Oleksandr Zinchenko,11
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,11
89,21,2,1,43,i,0.0,0.0,Kieran Tierney,11
22,209,1,7,40,a,0.0,0.0,Remi Matthews,11
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,11
37,358,1,13,53,a,0.0,0.0,Stefan Ortega Moreno,11
35,344,1,13,40,a,0.0,0.0,Scott Carson,11
32,308,1,11,40,a,0.0,0.0,Danny Ward,11
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,11
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,11
28,283,1,10,44,a,0.0,0.0,Christian Walton,11
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,11
25,242,1,9,40,a,0.0,0.0,Steven Benda,11
23,227,1,8,40,a,0.0,0.0,João Neves Virgínia,11
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,11
83,13,3,1,82,a,0.0,0.0,Martin Ødegaard,11
17,155,1,6,40,a,0.0,0.0,Marcus Bettinelli,11
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,11
13,142,1,5,43,a,0.0,0.0,Jason Steele,11
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,11
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,11
8,73,1,1,43,a,0.0,0.0,Norberto Murara Neto,11
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,11
6,51,1,2,45,a,0.0,0.0,Robin Olsen,11
4,46,1,2,40,u,0.0,0.0,Filip Marschall,11
3,39,1,2,40,a,0.0,0.0,Joe Gauci,11
39,374,1,14,40,a,0.0,0.0,Tom Heaton,11
41,396,1,15,43,a,0.0,0.0,Martin Dúbravka,11
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,11
44,414,1,15,40,a,0.0,0.0,John Ruddy,11
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,11
71,669,1,12,40,a,0.0,0.0,Harvey Davies,11
70,668,1,5,40,a,0.0,0.0,Killian Cahill,11
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,11
67,639,1,1,45,a,0.0,0.0,Tommy Setford,11
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,11
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,11
64,599,1,3,40,a,0.0,0.0,Will Dennis,11
63,581,1,6,42,a,0.0,0.0,Filip Jørgensen,11
61,556,1,20,40,a,0.0,0.0,Tom King,11
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,11
58,522,1,19,44,a,0.0,0.0,Wes Foderingham,11
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,11
53,488,1,18,44,a,0.0,0.0,Fraser Forster,11
52,479,1,18,40,a,0.0,0.0,Brandon Austin,11
51,469,1,17,44,a,0.0,0.0,Alex McCarthy,11
50,466,1,17,40,a,0.0,0.0,Joe Lumley,11
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,11
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,11
47,445,1,7,40,a,0.0,0.0,Matt Turner,11
45,427,1,16,43,a,0.0,0.0,Carlos Miguel dos Santos Pereira,11
198,140,3,5,45,a,0.0,0.0,Cameron Peupion,11
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,11
200,143,4,5,55,u,0.0,0.0,Deniz Undav,11
369,333,2,12,40,a,0.0,0.0,Jarell Quansah,11
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,11
412,381,3,14,49,u,0.0,0.0,Scott McTominay,11
410,379,2,14,44,d,0.0,0.0,Tyrell Malacia,11
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,11
391,357,3,13,47,a,0.0,0.0,James McAtee,11
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,11
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,11
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,11
377,341,2,13,53,a,0.0,0.0,Nathan Aké,11
370,334,2,12,40,u,0.0,0.0,Rhys Williams,11
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,11
331,289,4,11,48,d,0.0,0.0,Patson Daka,11
367,331,3,12,44,a,0.0,0.0,Tyler Morton,11
366,330,3,12,44,a,0.0,0.0,James McConnell,11
356,319,3,12,52,i,0.0,0.0,Harvey Elliott,11
355,318,3,12,45,u,0.0,0.0,Ben Doak,11
352,315,3,12,45,u,0.0,0.0,Bobby Clark,11
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,11
346,307,2,11,40,a,0.0,0.0,Jannik Vestergaard,11
344,305,2,11,39,a,0.0,0.0,Luke Thomas,11
343,303,2,11,40,u,0.0,0.0,Harry Souttar,11
339,299,3,11,48,a,0.0,0.0,Kasey McAteer,11
417,387,2,14,49,i,0.0,0.0,Luke Shaw,11
420,390,2,15,40,a,0.0,0.0,Alex Murphy,11
423,393,2,15,44,i,0.0,0.0,Sven Botman,11
426,397,3,17,48,d,0.0,0.0,Ryan Fraser,11
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,11
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,11
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,11
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,11
463,438,2,16,45,u,0.0,0.0,Omar Richards,11
460,435,3,16,45,u,0.0,0.0,Alex Mighten,11
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,11
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,11
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,11
453,428,3,16,45,a,0.0,0.0,Eric da Silva Moreira,11
452,426,3,16,45,u,0.0,0.0,Josh Bowler,11
451,425,2,16,43,a,0.0,0.0,Willy Boly,11
447,421,4,15,69,i,0.0,0.0,Callum Wilson,11
445,419,3,15,45,u,0.0,0.0,Joe White,11
442,416,2,15,40,d,0.0,0.0,Matt Targett,11
440,411,3,15,50,a,0.0,0.0,Lewis Miley,11
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,11
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,11
435,406,3,15,45,a,0.0,0.0,Garang Kuol,11
434,405,2,15,44,a,0.0,0.0,Emil Krafth,11
429,400,3,15,45,a,0.0,0.0,Isaac Hayden,11
334,292,3,11,44,a,0.0,0.0,Michael Golding,11
328,286,4,11,45,u,0.0,0.0,Tom Cannon,11
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,11
229,176,2,6,45,u,0.0,0.0,Malang Sarr,11
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,11
260,212,3,7,45,u,0.0,0.0,David Ozoh,11
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,11
255,206,3,7,48,i,0.0,0.0,Jefferson Lerma Solís,11
253,203,3,7,49,s,0.0,0.0,Will Hughes,11
252,202,2,7,43,a,0.0,0.0,Rob Holding,11
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,11
246,195,2,7,43,i,0.0,0.0,Chadi Riad Dnanou,11
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,11
231,178,4,6,48,a,0.0,0.0,Marc Guiu Paz,11
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,11
324,281,3,10,48,i,0.0,0.0,Jack Taylor,11
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,11
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,11
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,11
218,165,4,6,50,a,0.0,0.0,Deivid Washington de Souza Eugênio,11
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,11
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,11
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,11
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,11
209,156,4,8,54,i,0.0,0.0,Armando Broja,11
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,11
263,215,2,7,43,d,0.0,0.0,Joel Ward,11
269,221,2,8,43,a,0.0,0.0,Séamus Coleman,11
271,223,3,8,50,i,0.0,0.0,James Garner,11
273,225,2,8,40,u,0.0,0.0,Mason Holgate,11
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,11
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,11
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,11
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,11
313,269,2,10,40,u,0.0,0.0,George Edmundson,11
310,266,2,10,40,a,0.0,0.0,Harry Clarke,11
308,264,3,10,49,a,0.0,0.0,Wes Burns,11
306,262,3,10,49,a,0.0,0.0,Nathan Broadhead,11
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,11
304,260,4,10,48,a,0.0,0.0,Ali Al-Hamadi,11
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,11
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,11
298,254,3,9,48,a,0.0,0.0,Harrison Reed,11
297,253,2,9,45,u,0.0,0.0,Tim Ream,11
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,11
293,249,3,9,49,i,0.0,0.0,Saša Lukić,11
291,246,3,9,45,u,0.0,0.0,Luke Harris,11
288,243,3,9,48,a,0.0,0.0,Tom Cairney,11
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,11
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,11
276,229,4,8,49,u,0.0,0.0,Neal Maupay,11
673,674,3,4,45,a,0.0,0.0,Paris Maghoma,11
