,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,12
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,12
546,534,3,20,48,i,0.0,0.0,Boubacar Traoré,12
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,12
541,529,2,19,44,u,0.0,0.0,Nayef Aguerd,12
538,526,3,19,47,a,0.0,0.0,Luis Guilherme Lira dos Santos,12
533,519,3,19,45,u,0.0,0.0,George Earthy,12
524,507,4,18,50,u,0.0,0.0,Alejo Véliz,12
529,515,3,17,48,a,0.0,0.0,Maxwel Cornet,12
513,496,2,18,42,a,0.0,0.0,Sergio Reguilón,12
510,493,3,18,49,u,0.0,0.0,Giovani Lo Celso,12
503,485,3,18,45,u,0.0,0.0,Alfie Devine,12
610,604,3,9,45,a,0.0,0.0,Josh King,12
630,626,2,13,45,u,0.0,0.0,Issa Kaboré,12
628,623,3,17,50,a,0.0,0.0,Mateus Gonçalo Espanha Fernandes,12
627,622,3,9,50,a,0.0,0.0,Sander Berge,12
625,620,3,16,55,a,0.0,0.0,Ramón Sosa,12
621,616,2,11,40,u,0.0,0.0,Ben Nelson,12
620,614,3,8,45,u,0.0,0.0,Jenson Metcalfe,12
618,612,3,18,53,i,0.0,0.0,Wilson Odobert,12
615,609,4,18,45,a,0.0,0.0,Will Lankshear,12
613,607,3,13,50,d,0.0,0.0,Nico O'Reilly,12
612,606,3,11,45,a,0.0,0.0,Will Alves,12
611,605,3,9,45,a,0.0,0.0,Martial Godo,12
505,487,2,18,45,u,0.0,0.0,Emerson Leite de Souza Junior,12
609,603,3,8,45,a,0.0,0.0,Harrison Armstrong,12
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,12
608,602,3,4,45,a,0.0,0.0,Ryan Trevitt,12
607,601,3,5,50,u,0.0,0.0,Andrew Moran,12
606,600,3,5,50,d,0.0,0.0,Yasin Ayari,12
507,490,3,18,50,u,0.0,0.0,Pierre-Emile Højbjerg,12
605,598,2,2,40,a,0.0,0.0,Lamare Bogarde,12
602,595,3,5,54,a,0.0,0.0,Brajan Gruda,12
596,589,4,19,67,i,0.0,0.0,Niclas Füllkrug,12
593,586,2,9,44,a,0.0,0.0,Jorge Cuenca Barreno,12
589,582,2,8,46,a,0.0,0.0,Jake O'Brien,12
587,579,2,9,42,a,0.0,0.0,Ryan Sessegnon,12
584,576,3,19,48,a,0.0,0.0,Andy Irving,12
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,12
0,5,1,1,40,u,0.0,0.0,Karl Hein,12
339,299,3,11,47,a,0.0,0.0,Kasey McAteer,12
471,448,2,16,45,u,0.0,0.0,Joe Worrall,12
125,62,3,3,49,a,0.0,0.0,David Brooks,12
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,12
138,77,3,3,48,i,0.0,0.0,Alex Scott,12
137,76,3,3,48,a,0.0,0.0,Philip Billing,12
136,74,3,3,50,d,0.0,0.0,Dango Ouattara,12
135,72,2,3,44,u,0.0,0.0,Chris Mepham,12
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,12
131,68,2,3,40,a,0.0,0.0,James Hill,12
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,12
129,66,3,3,50,u,0.0,0.0,Romain Faivre,12
128,65,4,3,54,a,0.0,0.0,Enes Ünal,12
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,12
151,92,2,4,43,d,0.0,0.0,Rico Henry,12
123,60,3,3,49,a,0.0,0.0,Tyler Adams,12
122,59,2,3,43,a,0.0,0.0,Max Aarons,12
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,12
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,12
114,49,2,2,44,a,0.0,0.0,Tyrone Mings,12
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,12
109,42,3,2,50,d,0.0,0.0,Boubacar Kamara,12
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,12
107,40,2,2,40,a,0.0,0.0,Kortney Hause,12
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,12
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,12
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,12
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,12
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,12
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,12
200,143,4,5,55,u,0.0,0.0,Deniz Undav,12
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,12
198,140,3,5,45,a,0.0,0.0,Cameron Peupion,12
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,12
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,12
192,134,3,5,50,i,0.0,0.0,James Milner,12
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,12
190,132,3,5,65,d,0.0,0.0,Solly March,12
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,12
183,125,3,5,65,u,0.0,0.0,Pascal Groß,12
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,12
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,12
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,12
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,12
174,116,2,5,40,u,0.0,0.0,Valentín Barco,12
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,12
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,12
167,108,4,4,73,u,0.0,0.0,Ivan Toney,12
166,107,4,4,59,d,0.0,0.0,Igor Thiago Nascimento Rodrigues,12
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,12
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,12
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,12
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,12
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,12
22,209,1,7,40,a,0.0,0.0,Remi Matthews,12
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,12
37,358,1,13,53,a,0.0,0.0,Stefan Ortega Moreno,12
35,344,1,13,40,a,0.0,0.0,Scott Carson,12
32,308,1,11,40,a,0.0,0.0,Danny Ward,12
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,12
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,12
28,283,1,10,44,a,0.0,0.0,Christian Walton,12
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,12
25,242,1,9,40,a,0.0,0.0,Steven Benda,12
23,227,1,8,40,a,0.0,0.0,João Neves Virgínia,12
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,12
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,12
17,155,1,6,40,a,0.0,0.0,Marcus Bettinelli,12
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,12
13,142,1,5,43,a,0.0,0.0,Jason Steele,12
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,12
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,12
8,73,1,1,43,a,0.0,0.0,Norberto Murara Neto,12
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,12
6,51,1,2,45,a,0.0,0.0,Robin Olsen,12
4,46,1,2,40,u,0.0,0.0,Filip Marschall,12
3,39,1,2,40,a,0.0,0.0,Joe Gauci,12
39,374,1,14,40,a,0.0,0.0,Tom Heaton,12
41,396,1,15,43,a,0.0,0.0,Martin Dúbravka,12
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,12
44,414,1,15,40,a,0.0,0.0,John Ruddy,12
89,21,2,1,43,i,0.0,0.0,Kieran Tierney,12
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,12
71,669,1,12,40,a,0.0,0.0,Harvey Davies,12
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,12
67,639,1,1,45,a,0.0,0.0,Tommy Setford,12
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,12
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,12
64,599,1,3,40,a,0.0,0.0,Will Dennis,12
63,581,1,6,42,d,0.0,0.0,Filip Jørgensen,12
61,556,1,20,40,a,0.0,0.0,Tom King,12
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,12
58,522,1,19,44,a,0.0,0.0,Wes Foderingham,12
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,12
53,488,1,18,44,a,0.0,0.0,Fraser Forster,12
52,479,1,18,40,a,0.0,0.0,Brandon Austin,12
51,469,1,17,43,a,0.0,0.0,Alex McCarthy,12
50,466,1,17,40,a,0.0,0.0,Joe Lumley,12
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,12
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,12
47,445,1,7,40,a,0.0,0.0,Matt Turner,12
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,12
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,12
209,156,4,8,54,d,0.0,0.0,Armando Broja,12
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,12
369,333,2,12,39,a,0.0,0.0,Jarell Quansah,12
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,12
412,381,3,14,49,u,0.0,0.0,Scott McTominay,12
410,379,2,14,44,d,0.0,0.0,Tyrell Malacia,12
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,12
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,12
391,357,3,13,47,a,0.0,0.0,James McAtee,12
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,12
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,12
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,12
370,334,2,12,40,u,0.0,0.0,Rhys Williams,12
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,12
330,288,2,11,40,a,0.0,0.0,Conor Coady,12
367,331,3,12,44,a,0.0,0.0,Tyler Morton,12
366,330,3,12,44,a,0.0,0.0,James McConnell,12
356,319,3,12,52,d,0.0,0.0,Harvey Elliott,12
355,318,3,12,45,u,0.0,0.0,Ben Doak,12
352,315,3,12,45,u,0.0,0.0,Bobby Clark,12
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,12
344,305,2,11,39,a,0.0,0.0,Luke Thomas,12
343,303,2,11,40,u,0.0,0.0,Harry Souttar,12
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,12
334,292,3,11,44,a,0.0,0.0,Michael Golding,12
417,387,2,14,49,d,0.0,0.0,Luke Shaw,12
420,390,2,15,40,a,0.0,0.0,Alex Murphy,12
423,393,2,15,44,i,0.0,0.0,Sven Botman,12
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,12
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,12
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,12
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,12
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,12
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,12
463,438,2,16,45,u,0.0,0.0,Omar Richards,12
460,435,3,16,45,u,0.0,0.0,Alex Mighten,12
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,12
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,12
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,12
452,426,3,16,45,u,0.0,0.0,Josh Bowler,12
451,425,2,16,43,a,0.0,0.0,Willy Boly,12
447,421,4,15,69,d,0.0,0.0,Callum Wilson,12
445,419,3,15,45,u,0.0,0.0,Joe White,12
442,416,2,15,40,a,0.0,0.0,Matt Targett,12
440,411,3,15,50,a,0.0,0.0,Lewis Miley,12
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,12
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,12
435,406,3,15,45,a,0.0,0.0,Garang Kuol,12
434,405,2,15,44,d,0.0,0.0,Emil Krafth,12
429,400,3,15,45,a,0.0,0.0,Isaac Hayden,12
331,289,4,11,48,a,0.0,0.0,Patson Daka,12
329,287,3,11,44,a,0.0,0.0,Hamza Choudhury,12
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,12
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,12
263,215,2,7,43,a,0.0,0.0,Joel Ward,12
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,12
260,212,3,7,45,u,0.0,0.0,David Ozoh,12
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,12
255,206,3,7,48,d,0.0,0.0,Jefferson Lerma Solís,12
253,203,3,7,49,a,0.0,0.0,Will Hughes,12
252,202,2,7,43,a,0.0,0.0,Rob Holding,12
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,12
246,195,2,7,43,i,0.0,0.0,Chadi Riad Dnanou,12
245,194,2,7,44,a,0.0,0.0,Chris Richards,12
231,178,4,6,48,a,0.0,0.0,Marc Guiu Paz,12
328,286,4,11,45,u,0.0,0.0,Tom Cannon,12
229,176,2,6,45,u,0.0,0.0,Malang Sarr,12
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,12
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,12
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,12
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,12
220,167,2,6,43,a,0.0,0.0,Axel Disasi,12
219,166,3,6,56,a,0.0,0.0,Kiernan Dewsbury-Hall,12
218,165,4,6,50,a,0.0,0.0,Deivid Washington de Souza Eugênio,12
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,12
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,12
269,221,2,8,43,i,0.0,0.0,Séamus Coleman,12
271,223,3,8,49,i,0.0,0.0,James Garner,12
273,225,2,8,40,u,0.0,0.0,Mason Holgate,12
276,229,4,8,49,u,0.0,0.0,Neal Maupay,12
324,281,3,10,48,d,0.0,0.0,Jack Taylor,12
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,12
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,12
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,12
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,12
313,269,2,10,40,u,0.0,0.0,George Edmundson,12
310,266,2,10,40,a,0.0,0.0,Harry Clarke,12
308,264,3,10,49,d,0.0,0.0,Wes Burns,12
306,262,3,10,49,d,0.0,0.0,Nathan Broadhead,12
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,12
304,260,4,10,48,a,0.0,0.0,Ali Al-Hamadi,12
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,12
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,12
298,254,3,9,48,a,0.0,0.0,Harrison Reed,12
297,253,2,9,45,u,0.0,0.0,Tim Ream,12
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,12
293,249,3,9,48,d,0.0,0.0,Saša Lukić,12
291,246,3,9,45,u,0.0,0.0,Luke Harris,12
288,243,3,9,48,a,0.0,0.0,Tom Cairney,12
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,12
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,12
677,678,3,8,45,a,0.0,0.0,Callum Bates,12
