,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
613,607,3,13,49,a,0.0,0.0,Nico O'Reilly,17
556,545,4,20,50,u,0.0,0.0,Fábio Silva,17
550,539,4,20,45,a,0.0,0.0,Leon Chiwome,17
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,17
616,610,3,18,45,i,0.0,0.0,Mikey Moore,17
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,17
618,612,3,18,53,i,0.0,0.0,Wilson Odobert,17
619,613,3,14,45,a,0.0,0.0,Toby Collyer,17
555,544,3,20,48,a,0.0,0.0,Tommy Doyle,17
557,546,4,20,45,u,0.0,0.0,Nathan Fraser,17
663,662,2,1,40,a,0.0,0.0,Josh Nichols,17
590,583,2,10,40,a,0.0,0.0,Conor Townsend,17
582,574,2,15,40,u,0.0,0.0,Miodrag Pivaš,17
583,575,2,6,40,u,0.0,0.0,Caleb Wiley,17
584,576,3,19,48,a,0.0,0.0,Andy Irving,17
497,478,2,18,40,u,0.0,0.0,Ashley Phillips,17
571,562,3,20,55,u,0.0,0.0,Daniel Castelo Podence,17
570,561,2,20,39,a,0.0,0.0,Pedro Cardoso de Lima,17
567,558,2,20,39,i,0.0,0.0,Yerson Mosquera,17
602,595,3,5,54,a,0.0,0.0,Brajan Gruda,17
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,17
593,586,2,9,44,a,0.0,0.0,Jorge Cuenca Barreno,17
563,552,2,20,40,u,0.0,0.0,Ki-Jana Hoever,17
562,551,3,20,45,u,0.0,0.0,Joe Hodge,17
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,17
558,547,3,20,44,i,0.0,0.0,Enso González,17
546,534,3,20,48,i,0.0,0.0,Boubacar Traoré,17
620,614,3,8,45,u,0.0,0.0,Jenson Metcalfe,17
621,616,2,11,40,u,0.0,0.0,Ben Nelson,17
657,655,3,20,55,a,0.0,0.0,Carlos Roberto Forbs Borges,17
649,647,3,7,45,a,0.0,0.0,Kaden Rodney,17
650,648,4,14,45,a,0.0,0.0,Ethan Wheatley,17
651,649,2,4,40,a,0.0,0.0,Jayden Meghoma,17
653,651,3,8,50,a,0.0,0.0,Orel Mangala,17
655,653,2,16,45,a,0.0,0.0,Felipe Rodrigues da Silva,17
656,654,3,19,50,s,0.0,0.0,Carlos Soler,17
658,656,3,2,45,a,0.0,0.0,Kadan Young,17
625,620,3,16,55,a,0.0,0.0,Ramón Sosa,17
533,519,3,19,45,u,0.0,0.0,George Earthy,17
659,657,2,1,40,a,0.0,0.0,Maldini Kacurri,17
660,658,2,1,40,a,0.0,0.0,Ayden Heaven,17
661,659,3,1,45,a,0.0,0.0,Ismeal Kabia,17
662,661,3,4,45,a,0.0,0.0,Tony Yogane,17
532,518,3,17,48,a,0.0,0.0,Flynn Downes,17
648,646,3,7,45,a,0.0,0.0,Asher Agbinone,17
646,644,3,7,44,d,0.0,0.0,Franco Umeh-Chibueze,17
538,526,3,19,47,a,0.0,0.0,Luis Guilherme Lira dos Santos,17
645,643,2,19,40,a,0.0,0.0,Kaelan Casey,17
644,642,3,20,50,a,0.0,0.0,André Trindade da Costa Neto,17
642,638,3,1,45,a,0.0,0.0,Salah-Eddine Oulad M'hand,17
641,637,2,20,40,a,0.0,0.0,Bastien Meupiyou,17
640,636,3,12,68,a,0.0,0.0,Federico Chiesa,17
638,634,3,4,49,i,0.0,0.0,Gustavo Nunes Fernandes Gomes,17
541,529,2,19,44,u,0.0,0.0,Nayef Aguerd,17
636,632,3,10,49,i,0.0,0.0,Chiedozie Ogbene,17
635,631,3,10,55,a,0.0,0.0,Jack Clarke,17
631,627,2,8,40,a,0.0,0.0,Roman Dixon,17
630,626,2,13,45,u,0.0,0.0,Issa Kaboré,17
628,623,3,17,50,a,0.0,0.0,Mateus Gonçalo Espanha Fernandes,17
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,17
627,622,3,9,50,a,0.0,0.0,Sander Berge,17
643,640,2,2,40,a,0.0,0.0,Sil Swinkels,17
0,5,1,1,40,u,0.0,0.0,Karl Hein,17
492,473,4,17,44,i,0.0,0.0,Ross Stewart,17
135,72,2,3,44,u,0.0,0.0,Chris Mepham,17
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,17
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,17
151,92,2,4,43,i,0.0,0.0,Rico Henry,17
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,17
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,17
146,86,2,4,44,a,0.0,0.0,Kristoffer Ajer,17
141,80,3,3,49,i,0.0,0.0,Luis Sinisterra,17
138,77,3,3,47,i,0.0,0.0,Alex Scott,17
137,76,3,3,48,a,0.0,0.0,Philip Billing,17
136,74,3,3,50,a,0.0,0.0,Dango Ouattara,17
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,17
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,17
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,17
129,66,3,3,50,u,0.0,0.0,Romain Faivre,17
125,62,3,3,49,a,0.0,0.0,David Brooks,17
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,17
123,60,3,3,49,a,0.0,0.0,Tyler Adams,17
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,17
115,50,2,2,39,a,0.0,0.0,Kosta Nedeljković,17
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,17
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,17
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,17
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,17
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,17
166,107,4,4,59,a,0.0,0.0,Igor Thiago Nascimento Rodrigues,17
167,108,4,4,73,u,0.0,0.0,Ivan Toney,17
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,17
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,17
203,147,2,5,43,d,0.0,0.0,Adam Webster,17
200,143,4,5,55,u,0.0,0.0,Deniz Undav,17
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,17
198,140,3,5,44,a,0.0,0.0,Cameron Peupion,17
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,17
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,17
192,134,3,5,50,d,0.0,0.0,James Milner,17
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,17
190,132,3,5,65,d,0.0,0.0,Solly March,17
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,17
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,17
183,125,3,5,65,u,0.0,0.0,Pascal Groß,17
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,17
179,121,3,5,54,a,0.0,0.0,Julio Enciso,17
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,17
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,17
174,116,2,5,40,u,0.0,0.0,Valentín Barco,17
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,17
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,17
107,40,2,2,39,a,0.0,0.0,Kortney Hause,17
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,17
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,17
23,227,1,8,39,a,0.0,0.0,João Neves Virgínia,17
39,374,1,14,40,a,0.0,0.0,Tom Heaton,17
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,17
35,344,1,13,40,a,0.0,0.0,Scott Carson,17
33,310,1,12,54,a,0.0,0.0,Alisson Ramses Becker,17
32,308,1,11,40,a,0.0,0.0,Danny Ward,17
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,17
30,294,1,11,39,a,0.0,0.0,Daniel Iversen,17
28,283,1,10,43,a,0.0,0.0,Christian Walton,17
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,17
25,242,1,9,40,a,0.0,0.0,Steven Benda,17
22,209,1,7,39,a,0.0,0.0,Remi Matthews,17
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,17
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,17
17,155,1,6,39,a,0.0,0.0,Marcus Bettinelli,17
16,154,1,6,39,a,0.0,0.0,Lucas Bergström,17
13,142,1,5,42,a,0.0,0.0,Jason Steele,17
12,109,1,4,39,a,0.0,0.0,Hákon Valdimarsson,17
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,17
8,73,1,1,42,a,0.0,0.0,Norberto Murara Neto,17
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,17
4,46,1,2,40,u,0.0,0.0,Filip Marschall,17
3,39,1,2,40,a,0.0,0.0,Joe Gauci,17
41,396,1,15,42,a,0.0,0.0,Martin Dúbravka,17
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,17
44,414,1,15,40,a,0.0,0.0,John Ruddy,17
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,17
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,17
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,17
89,21,2,1,43,a,0.0,0.0,Kieran Tierney,17
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,17
71,669,1,12,40,a,0.0,0.0,Harvey Davies,17
70,668,1,5,39,a,0.0,0.0,Killian Cahill,17
69,660,1,12,40,a,0.0,0.0,Vítezslav Jaros,17
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,17
67,639,1,1,45,a,0.0,0.0,Tommy Setford,17
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,17
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,17
64,599,1,3,40,a,0.0,0.0,Will Dennis,17
61,556,1,20,40,a,0.0,0.0,Tom King,17
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,17
58,522,1,19,43,a,0.0,0.0,Wes Foderingham,17
56,513,1,19,42,a,0.0,0.0,Alphonse Areola,17
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,17
52,479,1,18,40,a,0.0,0.0,Brandon Austin,17
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,17
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,17
47,445,1,7,40,a,0.0,0.0,Matt Turner,17
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,17
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,17
490,471,3,17,50,i,0.0,0.0,Will Smallbone,17
410,379,2,14,44,a,0.0,0.0,Tyrell Malacia,17
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,17
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,17
435,406,3,15,44,a,0.0,0.0,Garang Kuol,17
434,405,2,15,43,i,0.0,0.0,Emil Krafth,17
429,400,3,15,44,a,0.0,0.0,Isaac Hayden,17
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,17
423,393,2,15,44,i,0.0,0.0,Sven Botman,17
420,390,2,15,40,a,0.0,0.0,Alex Murphy,17
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,17
412,381,3,14,49,u,0.0,0.0,Scott McTominay,17
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,17
352,315,3,12,45,u,0.0,0.0,Bobby Clark,17
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,17
391,357,3,13,46,a,0.0,0.0,James McAtee,17
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,17
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,17
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,17
370,334,2,12,40,u,0.0,0.0,Rhys Williams,17
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,17
367,331,3,12,44,a,0.0,0.0,Tyler Morton,17
366,330,3,12,44,a,0.0,0.0,James McConnell,17
355,318,3,12,45,u,0.0,0.0,Ben Doak,17
440,411,3,15,50,a,0.0,0.0,Lewis Miley,17
442,416,2,15,40,a,0.0,0.0,Matt Targett,17
445,419,3,15,45,u,0.0,0.0,Joe White,17
451,425,2,16,42,a,0.0,0.0,Willy Boly,17
488,468,4,17,50,u,0.0,0.0,Sékou Mara,17
486,464,2,17,40,i,0.0,0.0,Juan Larios López,17
485,463,3,17,50,a,0.0,0.0,Adam Lallana,17
484,462,3,17,50,a,0.0,0.0,Kamaldeen Sulemana,17
481,459,3,17,49,u,0.0,0.0,Samuel Edozie,17
480,458,3,17,45,u,0.0,0.0,Shea Charles,17
478,456,2,17,39,a,0.0,0.0,Armel Bella-Kotchap,17
473,450,3,17,49,u,0.0,0.0,Carlos Alcaraz Durán,17
471,448,2,16,45,u,0.0,0.0,Joe Worrall,17
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,17
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,17
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,17
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,17
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,17
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,17
463,438,2,16,45,u,0.0,0.0,Omar Richards,17
460,435,3,16,45,u,0.0,0.0,Alex Mighten,17
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,17
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,17
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,17
452,426,3,16,45,u,0.0,0.0,Josh Bowler,17
354,317,3,12,72,a,0.0,0.0,Diogo Teixeira da Silva,17
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,17
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,17
255,206,3,7,48,a,0.0,0.0,Jefferson Lerma Solís,17
276,229,4,8,49,u,0.0,0.0,Neal Maupay,17
274,226,3,8,44,i,0.0,0.0,Tim Iroegbunam,17
273,225,2,8,40,u,0.0,0.0,Mason Holgate,17
271,223,3,8,49,i,0.0,0.0,James Garner,17
269,221,2,8,43,a,0.0,0.0,Séamus Coleman,17
264,216,3,7,47,i,0.0,0.0,Adam Wharton,17
263,215,2,7,43,d,0.0,0.0,Joel Ward,17
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,17
260,212,3,7,45,u,0.0,0.0,David Ozoh,17
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,17
252,202,2,7,43,a,0.0,0.0,Rob Holding,17
343,303,2,11,40,u,0.0,0.0,Harry Souttar,17
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,17
246,195,2,7,43,d,0.0,0.0,Chadi Riad Dnanou,17
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,17
231,178,4,6,47,a,0.0,0.0,Marc Guiu Paz,17
229,176,2,6,45,u,0.0,0.0,Malang Sarr,17
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,17
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,17
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,17
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,17
218,165,4,6,49,a,0.0,0.0,Deivid Washington de Souza Eugênio,17
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,17
283,237,4,8,49,d,0.0,0.0,Youssef Ramalho Chermiti,17
288,243,3,9,48,a,0.0,0.0,Tom Cairney,17
291,246,3,9,45,u,0.0,0.0,Luke Harris,17
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,17
334,292,3,11,44,a,0.0,0.0,Michael Golding,17
329,287,3,11,43,a,0.0,0.0,Hamza Choudhury,17
328,286,4,11,45,u,0.0,0.0,Tom Cannon,17
326,284,2,10,40,a,0.0,0.0,Luke Woolfenden,17
324,281,3,10,48,a,0.0,0.0,Jack Taylor,17
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,17
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,17
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,17
316,272,4,10,54,i,0.0,0.0,George Hirst,17
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,17
313,269,2,10,40,u,0.0,0.0,George Edmundson,17
308,264,3,10,48,a,0.0,0.0,Wes Burns,17
306,262,3,10,49,a,0.0,0.0,Nathan Broadhead,17
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,17
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,17
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,17
298,254,3,9,47,i,0.0,0.0,Harrison Reed,17
297,253,2,9,45,u,0.0,0.0,Tim Ream,17
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,17
293,249,3,9,48,a,0.0,0.0,Saša Lukić,17
700,701,3,19,45,a,0.0,0.0,Lewis Orford,17
