,element,position,team,value,status,expected_pts_N1,expected_pts_full,name,gw
565,555,4,20,48,i,0.0,0.0,Saša Kalajdžić,13
563,552,2,20,40,u,0.0,0.0,Ki-Jana Hoever,13
562,551,3,20,45,u,0.0,0.0,Joe Hodge,13
560,549,2,20,45,u,0.0,0.0,Hugo Bueno López,13
558,547,3,20,44,i,0.0,0.0,Enso González,13
557,546,4,20,45,u,0.0,0.0,Nathan Fraser,13
544,532,2,19,44,u,0.0,0.0,Kurt Zouma,13
556,545,4,20,50,u,0.0,0.0,Fábio Silva,13
555,544,3,20,48,a,0.0,0.0,Tommy Doyle,13
551,540,3,20,45,a,0.0,0.0,Luke Cundle,13
550,539,4,20,45,a,0.0,0.0,Leon Chiwome,13
549,538,3,20,45,u,0.0,0.0,Tawanda Chirewa,13
589,582,2,8,46,a,0.0,0.0,Jake O'Brien,13
596,589,4,19,67,i,0.0,0.0,Niclas Füllkrug,13
638,634,3,4,49,d,0.0,0.0,Gustavo Nunes Fernandes Gomes,13
618,612,3,18,53,i,0.0,0.0,Wilson Odobert,13
507,490,3,18,50,u,0.0,0.0,Pierre-Emile Højbjerg,13
548,537,3,20,45,u,0.0,0.0,Francisco Jorge Tomás Oliveira,13
635,631,3,10,55,a,0.0,0.0,Jack Clarke,13
533,519,3,19,45,u,0.0,0.0,George Earthy,13
631,627,2,8,40,a,0.0,0.0,Roman Dixon,13
630,626,2,13,45,u,0.0,0.0,Issa Kaboré,13
628,623,3,17,50,a,0.0,0.0,Mateus Gonçalo Espanha Fernandes,13
627,622,3,9,50,a,0.0,0.0,Sander Berge,13
625,620,3,16,55,a,0.0,0.0,Ramón Sosa,13
621,616,2,11,40,u,0.0,0.0,Ben Nelson,13
620,614,3,8,45,u,0.0,0.0,Jenson Metcalfe,13
619,613,3,14,45,a,0.0,0.0,Toby Collyer,13
615,609,4,18,45,a,0.0,0.0,Will Lankshear,13
602,595,3,5,54,a,0.0,0.0,Brajan Gruda,13
613,607,3,13,49,a,0.0,0.0,Nico O'Reilly,13
612,606,3,11,45,a,0.0,0.0,Will Alves,13
510,493,3,18,49,u,0.0,0.0,Giovani Lo Celso,13
611,605,3,9,45,a,0.0,0.0,Martial Godo,13
610,604,3,9,45,a,0.0,0.0,Josh King,13
609,603,3,8,45,a,0.0,0.0,Harrison Armstrong,13
608,602,3,4,45,a,0.0,0.0,Ryan Trevitt,13
607,601,3,5,50,u,0.0,0.0,Andrew Moran,13
513,496,2,18,42,a,0.0,0.0,Sergio Reguilón,13
606,600,3,5,50,a,0.0,0.0,Yasin Ayari,13
605,598,2,2,40,a,0.0,0.0,Lamare Bogarde,13
538,526,3,19,47,a,0.0,0.0,Luis Guilherme Lira dos Santos,13
529,515,3,17,47,a,0.0,0.0,Maxwel Cornet,13
0,5,1,1,40,u,0.0,0.0,Karl Hein,13
474,451,3,17,44,a,0.0,0.0,Samuel Amo-Ameyaw,13
129,66,3,3,50,u,0.0,0.0,Romain Faivre,13
151,92,2,4,43,i,0.0,0.0,Rico Henry,13
150,90,3,4,48,i,0.0,0.0,Josh Dasilva,13
147,87,3,4,45,a,0.0,0.0,Ethan Brierley,13
138,77,3,3,48,i,0.0,0.0,Alex Scott,13
137,76,3,3,48,a,0.0,0.0,Philip Billing,13
136,74,3,3,50,a,0.0,0.0,Dango Ouattara,13
135,72,2,3,44,u,0.0,0.0,Chris Mepham,13
132,69,4,3,45,u,0.0,0.0,Daniel Jebbison,13
131,68,2,3,40,a,0.0,0.0,James Hill,13
130,67,3,3,45,u,0.0,0.0,Hamed Traorè,13
125,62,3,3,49,a,0.0,0.0,David Brooks,13
155,96,2,4,39,a,0.0,0.0,Kim Ji-soo,13
124,61,3,3,45,u,0.0,0.0,Jaidon Anthony,13
123,60,3,3,49,a,0.0,0.0,Tyler Adams,13
122,59,2,3,43,a,0.0,0.0,Max Aarons,13
119,56,2,2,40,u,0.0,0.0,Lino da Cruz Sousa,13
115,50,2,2,40,a,0.0,0.0,Kosta Nedeljković,13
114,49,2,2,44,a,0.0,0.0,Tyrone Mings,13
110,43,2,2,40,u,0.0,0.0,Kaine Kesler-Hayden,13
109,42,3,2,50,a,0.0,0.0,Boubacar Kamara,13
108,41,3,2,54,u,0.0,0.0,Samuel Iling-Junior,13
107,40,2,2,40,a,0.0,0.0,Kortney Hause,13
152,93,2,4,43,i,0.0,0.0,Aaron Hickey,13
161,102,3,4,49,u,0.0,0.0,Frank Onyeka,13
102,34,3,2,65,u,0.0,0.0,Moussa Diaby,13
190,132,3,5,65,d,0.0,0.0,Solly March,13
209,156,4,8,54,i,0.0,0.0,Armando Broja,13
207,151,3,6,45,u,0.0,0.0,Ângelo Gabriel Borges Damaceno,13
206,150,3,6,45,u,0.0,0.0,Andrey Nascimento dos Santos,13
200,143,4,5,55,u,0.0,0.0,Deniz Undav,13
199,141,3,5,49,u,0.0,0.0,Jeremy Sarmiento Morante,13
198,140,3,5,45,a,0.0,0.0,Cameron Peupion,13
197,139,2,5,40,u,0.0,0.0,Odeluga Offiah,13
196,138,4,5,45,u,0.0,0.0,Mark O’Mahony,13
192,134,3,5,50,i,0.0,0.0,James Milner,13
191,133,3,5,45,u,0.0,0.0,Adrian Mazilu,13
188,130,3,5,45,u,0.0,0.0,Kacper Kozłowski,13
162,103,3,4,45,u,0.0,0.0,Myles Peart-Harris,13
185,127,3,5,50,u,0.0,0.0,Ibrahim Osman,13
183,125,3,5,65,u,0.0,0.0,Pascal Groß,13
182,124,3,5,50,u,0.0,0.0,Billy Gilmour,13
177,119,3,5,49,u,0.0,0.0,Mahmoud Dahoud,13
176,118,3,5,45,u,0.0,0.0,Amario Cozier-Duberry,13
174,116,2,5,40,u,0.0,0.0,Valentín Barco,13
172,114,3,5,45,u,0.0,0.0,Benicio Baker-Boaitey,13
170,112,2,4,45,u,0.0,0.0,Mathias Jorgensen,13
167,108,4,4,73,u,0.0,0.0,Ivan Toney,13
166,107,4,4,59,a,0.0,0.0,Igor Thiago Nascimento Rodrigues,13
105,37,3,2,50,u,0.0,0.0,Lewis Dobbin,13
101,33,3,2,45,u,0.0,0.0,Leander Dendoncker,13
213,160,2,6,47,a,0.0,0.0,Ben Chilwell,13
22,209,1,7,40,a,0.0,0.0,Remi Matthews,13
38,367,1,14,43,a,0.0,0.0,Altay Bayindir,13
37,358,1,13,52,a,0.0,0.0,Stefan Ortega Moreno,13
35,344,1,13,40,a,0.0,0.0,Scott Carson,13
32,308,1,11,40,a,0.0,0.0,Danny Ward,13
31,304,1,11,40,i,0.0,0.0,Jakub Stolarczyk,13
30,294,1,11,40,a,0.0,0.0,Daniel Iversen,13
28,283,1,10,44,a,0.0,0.0,Christian Walton,13
27,280,1,10,40,a,0.0,0.0,Cieran Slicker,13
25,242,1,9,40,a,0.0,0.0,Steven Benda,13
23,227,1,8,40,a,0.0,0.0,João Neves Virgínia,13
18,183,1,6,44,u,0.0,0.0,Đorđe Petrović,13
41,396,1,15,42,a,0.0,0.0,Martin Dúbravka,13
17,155,1,6,40,a,0.0,0.0,Marcus Bettinelli,13
16,154,1,6,40,a,0.0,0.0,Lucas Bergström,13
13,142,1,5,43,a,0.0,0.0,Jason Steele,13
12,109,1,4,40,a,0.0,0.0,Hákon Valdimarsson,13
9,75,1,3,40,u,0.0,0.0,Alex Paulsen,13
8,73,1,1,43,a,0.0,0.0,Norberto Murara Neto,13
7,55,1,2,40,u,0.0,0.0,Viljami Sinisalo,13
6,51,1,2,45,a,0.0,0.0,Robin Olsen,13
4,46,1,2,40,u,0.0,0.0,Filip Marschall,13
3,39,1,2,40,a,0.0,0.0,Joe Gauci,13
39,374,1,14,40,a,0.0,0.0,Tom Heaton,13
42,412,1,15,43,a,0.0,0.0,Odysseas Vlachodimos,13
98,30,3,2,49,u,0.0,0.0,Enzo Barrenechea,13
61,556,1,20,40,a,0.0,0.0,Tom King,13
90,22,2,1,48,i,0.0,0.0,Tomiyasu Takehiro,13
89,21,2,1,43,a,0.0,0.0,Kieran Tierney,13
72,1,3,1,54,u,0.0,0.0,Fábio Ferreira Vieira,13
71,669,1,12,40,a,0.0,0.0,Harvey Davies,13
68,641,1,2,40,a,0.0,0.0,Oliwier Zych,13
67,639,1,1,45,a,0.0,0.0,Tommy Setford,13
66,624,1,8,40,a,0.0,0.0,Asmir Begovic,13
65,615,1,5,40,u,0.0,0.0,Carl Rushworth,13
64,599,1,3,40,a,0.0,0.0,Will Dennis,13
63,581,1,6,42,a,0.0,0.0,Filip Jørgensen,13
59,536,1,20,40,a,0.0,0.0,Daniel Bentley,13
44,414,1,15,40,a,0.0,0.0,John Ruddy,13
58,522,1,19,43,a,0.0,0.0,Wes Foderingham,13
55,510,1,18,40,a,0.0,0.0,Alfie Whiteman,13
53,488,1,18,43,a,0.0,0.0,Fraser Forster,13
52,479,1,18,40,a,0.0,0.0,Brandon Austin,13
51,469,1,17,43,a,0.0,0.0,Alex McCarthy,13
50,466,1,17,40,a,0.0,0.0,Joe Lumley,13
49,465,1,17,40,u,0.0,0.0,Mateusz Lis,13
48,454,1,17,43,i,0.0,0.0,Gavin Bazunu,13
47,445,1,7,40,a,0.0,0.0,Matt Turner,13
45,427,1,16,42,a,0.0,0.0,Carlos Miguel dos Santos Pereira,13
211,158,3,6,44,a,0.0,0.0,Cesare Casadei,13
214,161,3,6,48,a,0.0,0.0,Carney Chukwuemeka,13
473,450,3,17,49,u,0.0,0.0,Carlos Alcaraz Durán,13
370,334,2,12,40,u,0.0,0.0,Rhys Williams,13
417,387,2,14,49,a,0.0,0.0,Luke Shaw,13
414,384,3,14,50,u,0.0,0.0,Facundo Pellistri Rebollo,13
412,381,3,14,49,u,0.0,0.0,Scott McTominay,13
410,379,2,14,44,a,0.0,0.0,Tyrell Malacia,13
405,373,3,14,45,u,0.0,0.0,Hannibal Mejbri,13
393,360,3,13,63,i,0.0,0.0,Rodrigo 'Rodri' Hernandez,13
391,357,3,13,47,a,0.0,0.0,James McAtee,13
387,353,2,13,53,u,0.0,0.0,João Cavaco Cancelo,13
386,352,4,13,70,u,0.0,0.0,Julián Álvarez,13
379,343,3,13,47,i,0.0,0.0,Oscar Bobb,13
369,333,2,12,39,a,0.0,0.0,Jarell Quansah,13
423,393,2,15,44,i,0.0,0.0,Sven Botman,13
368,332,2,12,40,u,0.0,0.0,Nathaniel Phillips,13
367,331,3,12,44,a,0.0,0.0,Tyler Morton,13
366,330,3,12,44,a,0.0,0.0,James McConnell,13
356,319,3,12,52,a,0.0,0.0,Harvey Elliott,13
355,318,3,12,45,u,0.0,0.0,Ben Doak,13
352,315,3,12,45,u,0.0,0.0,Bobby Clark,13
349,312,3,12,45,u,0.0,0.0,Stefan Bajčetić Maquieira,13
344,305,2,11,39,a,0.0,0.0,Luke Thomas,13
343,303,2,11,40,u,0.0,0.0,Harry Souttar,13
339,299,3,11,47,a,0.0,0.0,Kasey McAteer,13
420,390,2,15,40,a,0.0,0.0,Alex Murphy,13
426,397,3,17,48,a,0.0,0.0,Ryan Fraser,13
334,292,3,11,44,a,0.0,0.0,Michael Golding,13
455,430,4,16,49,a,0.0,0.0,Emmanuel Dennis,13
471,448,2,16,45,u,0.0,0.0,Joe Worrall,13
469,446,4,16,45,u,0.0,0.0,Hwang Ui-jo,13
468,444,2,16,43,a,0.0,0.0,Harry Toffolo,13
467,442,3,16,44,i,0.0,0.0,Ibrahim Sangaré,13
466,441,2,16,40,u,0.0,0.0,Jonathan Panzo,13
465,440,2,16,43,a,0.0,0.0,Andrew Omobamidele,13
464,439,3,16,50,u,0.0,0.0,Lewis O'Brien,13
463,438,2,16,45,u,0.0,0.0,Omar Richards,13
460,435,3,16,45,u,0.0,0.0,Alex Mighten,13
456,431,3,16,48,a,0.0,0.0,Nicolás Domínguez,13
454,429,3,16,47,i,0.0,0.0,Danilo dos Santos de Oliveira,13
429,400,3,15,45,a,0.0,0.0,Isaac Hayden,13
452,426,3,16,45,u,0.0,0.0,Josh Bowler,13
451,425,2,16,43,a,0.0,0.0,Willy Boly,13
447,421,4,15,69,a,0.0,0.0,Callum Wilson,13
445,419,3,15,45,u,0.0,0.0,Joe White,13
442,416,2,15,40,a,0.0,0.0,Matt Targett,13
440,411,3,15,50,a,0.0,0.0,Lewis Miley,13
437,408,2,15,40,u,0.0,0.0,Jamal Lewis,13
436,407,2,15,45,i,0.0,0.0,Jamaal Lascelles,13
435,406,3,15,45,a,0.0,0.0,Garang Kuol,13
434,405,2,15,44,i,0.0,0.0,Emil Krafth,13
337,297,3,11,45,u,0.0,0.0,Wanya Marçal-Madivádua,13
331,289,4,11,48,a,0.0,0.0,Patson Daka,13
217,164,4,6,54,u,0.0,0.0,David Datro Fofana,13
246,195,2,7,43,i,0.0,0.0,Chadi Riad Dnanou,13
271,223,3,8,49,i,0.0,0.0,James Garner,13
269,221,2,8,43,i,0.0,0.0,Séamus Coleman,13
263,215,2,7,43,a,0.0,0.0,Joel Ward,13
261,213,3,7,45,u,0.0,0.0,Jesurun Rak-Sakyi,13
260,212,3,7,45,u,0.0,0.0,David Ozoh,13
257,208,3,7,44,i,0.0,0.0,Matheus França de Oliveira,13
255,206,3,7,48,a,0.0,0.0,Jefferson Lerma Solís,13
253,203,3,7,49,a,0.0,0.0,Will Hughes,13
252,202,2,7,43,a,0.0,0.0,Rob Holding,13
248,197,3,7,45,u,0.0,0.0,Malcolm Ebiowei,13
245,194,2,7,44,a,0.0,0.0,Chris Richards,13
276,229,4,8,49,u,0.0,0.0,Neal Maupay,13
241,190,3,7,45,u,0.0,0.0,Naouirou Ahamada,13
231,178,4,6,48,a,0.0,0.0,Marc Guiu Paz,13
229,176,2,6,45,u,0.0,0.0,Malang Sarr,13
228,175,4,6,63,u,0.0,0.0,Romelu Lukaku Bolingoli,13
226,173,3,6,44,i,0.0,0.0,Omari Kellyman,13
223,170,2,6,40,u,0.0,0.0,Alfie Gilchrist,13
222,169,3,6,59,u,0.0,0.0,Conor Gallagher,13
220,167,2,6,43,a,0.0,0.0,Axel Disasi,13
219,166,3,6,56,a,0.0,0.0,Kiernan Dewsbury-Hall,13
218,165,4,6,50,a,0.0,0.0,Deivid Washington de Souza Eugênio,13
273,225,2,8,40,u,0.0,0.0,Mason Holgate,13
281,234,2,8,44,a,0.0,0.0,Nathan Patterson,13
330,288,2,11,40,a,0.0,0.0,Conor Coady,13
308,264,3,10,48,a,0.0,0.0,Wes Burns,13
329,287,3,11,44,a,0.0,0.0,Hamza Choudhury,13
328,286,4,11,45,u,0.0,0.0,Tom Cannon,13
324,281,3,10,48,a,0.0,0.0,Jack Taylor,13
323,279,2,10,40,u,0.0,0.0,Corrie Ndaba,13
320,276,4,10,45,u,0.0,0.0,Freddie Ladapo,13
317,273,3,10,45,u,0.0,0.0,Cameron Humphreys,13
316,272,4,10,54,i,0.0,0.0,George Hirst,13
315,271,3,10,49,u,0.0,0.0,Marcus Myers-Harness,13
313,269,2,10,40,u,0.0,0.0,George Edmundson,13
310,266,2,10,40,a,0.0,0.0,Harry Clarke,13
306,262,3,10,49,d,0.0,0.0,Nathan Broadhead,13
283,237,4,8,49,i,0.0,0.0,Youssef Ramalho Chermiti,13
305,261,2,10,40,u,0.0,0.0,Elkan Baggott,13
304,260,4,10,48,a,0.0,0.0,Ali Al-Hamadi,13
302,258,4,9,50,a,0.0,0.0,Carlos Vinícius Alves Morais,13
300,256,4,9,50,u,0.0,0.0,Jay Stansfield,13
298,254,3,9,48,i,0.0,0.0,Harrison Reed,13
297,253,2,9,45,u,0.0,0.0,Tim Ream,13
294,250,2,9,40,u,0.0,0.0,Kevin Mbabu,13
293,249,3,9,48,a,0.0,0.0,Saša Lukić,13
291,246,3,9,45,u,0.0,0.0,Luke Harris,13
288,243,3,9,48,a,0.0,0.0,Tom Cairney,13
683,684,2,18,40,a,0.0,0.0,Malachi Hardy,13
